item_id,Price,Name,Shopname,commentNum,start_time,end_time
69061522886,3588.00,Apple  iPhone8 Plus  全网通 深空灰 公开(128G)标配,新松联手机旗舰店,1.2万+,2020-07-27 16:05:38,2020-07-27 16:05:38
56691240179,10999.00,Apple iPhone11Pro Max  金色 512GB,银河信业手机专营店,200+,2020-07-27 16:05:38,2020-07-27 16:05:38
69893547060,7949.00,【二手9成新】Apple iPhone 11 Pro Max11Pro Max 国行二手 暗夜绿色 512G通,拍拍手机优品官方旗舰店,0,2020-07-27 16:05:38,2020-07-27 16:05:38
100007121717,5499.00,Apple  iPhone 11  白色 全网通 128GB,中国联通京东自营旗舰店,30+,2020-07-27 16:05:39,2020-07-27 16:05:39
69733881253,2949.00,【二手9成新】iPhoneXx二手【白条分期免息 0首付】 深空灰 64G 全网通【赠原装充电器】,全美优品二手商品专营店,20+,2020-07-27 16:05:39,2020-07-27 16:05:39
57069955524,6799.00,【二手99成新】Apple iPhone 11ProMax 国行全网通 二手 双卡双待 金色 64G,鸿兴优品二手手机专营店,100+,2020-07-27 16:05:40,2020-07-27 16:05:40
69324297896,4939.00,Apple   iPhone 11 (A2223) 移动联通电信4G 双卡双待 绿色 128GB,京东电竞手机官方旗舰店,2400+,2020-07-27 16:05:40,2020-07-27 16:05:40
67871011417,2749.00,【二手准新在保】Apple iPhone SE 2 二手 SE2 二手se2 二手 SE2 黑色 64G 全网通4G,智达二手手机专营店,400+,2020-07-27 16:05:40,2020-07-27 16:05:40
70035848935,5488.00,Apple iPhone 11 (A2223) 全网通  双卡双待 白色 128GB,利惠联和手机专营店,3,2020-07-27 16:05:41,2020-07-27 16:05:41
69654747334,2899.00,【二手9成新】Apple iPhoneSE 2020款 新款SE二手 SE2 黑色 128G,闪回二手商品专营店,9,2020-07-27 16:05:41,2020-07-27 16:05:41
65374624390,4699.00,【二手99新】Apple iPhone 11 二手 11 二手11 11二手双卡 11 紫色 128G 全网通4G【赠全新充电器】,智达二手手机专营店,700+,2020-07-27 16:05:41,2020-07-27 16:05:41
67973541542,10399.00,【白条12/24期免息0首付】Apple11pro/iPhone 11Pro AI拍照分期 暗夜绿色 256G全网通（白条24期免息）,普华手机专营店,100+,2020-07-27 16:05:42,2020-07-27 16:05:42
69172711466,3049.00,【二手9成新】x Apple iPhone x 二手 全面屏 面容识别 银色 64G 全网通,远洋二手商品专营店,600+,2020-07-27 16:05:42,2020-07-27 16:05:42
68474108201,739.00,【二手9成新】6 plus Apple iPhone 6 Plus  6p 全网通 深灰色 16G 全网通,远洋二手商品专营店,200+,2020-07-27 16:05:42,2020-07-27 16:05:42
60351222992,4349.00,【二手9成新】Apple iPhone XS Max XSmax国行  二手公开版 金色 64G全网通,拍拍手机优品官方旗舰店,200+,2020-07-27 16:05:43,2020-07-27 16:05:43
50558833798,439.00,【二手9成新】5s Apple iPhone5s二手 4.0英寸 土豪金 16G  A1530移动联通4G,源发胜二手商品专营店,6100+,2020-07-27 16:05:43,2020-07-27 16:05:43
65373177293,4449.00,【二手99新】Apple iPhone XS Max 二手xsmax 二手 二手 双卡双待 xs max 银色 64G 全网通4G【限时送全新充电器】,智达二手手机专营店,300+,2020-07-27 16:05:44,2020-07-27 16:05:44
59857367948,799.00,【二手9成新】Apple iPhone6 Plus 6plus  二手 银色 16G 全网通,焕新二手商品专营店,100+,2020-07-27 16:05:44,2020-07-27 16:05:44
